date_time,mode_ecs,mode_chauf,temp_ecs,temp_air_ext,cons_chauf_retour,temp_chauf_aller,temp_chauf_retour
2020-12-08 00:32:02,,,,,34.7,39.1,34
2020-12-08 00:34:02,,,,,,40.1,35.1
2020-12-08 00:36:02,,,,,34.6,41.3,36.2
2020-12-08 00:38:02,,,,,34.7,42.6,37.4
2020-12-08 00:40:02,,0,,,,39.2,37.7
2020-12-08 00:42:02,,,,,34.8,39,37.5
2020-12-08 00:44:02,,,,,34.7,38.7,37.3
2020-12-08 00:46:02,,,,,34.8,38.4,37
2020-12-08 00:48:02,,,,,,38.5,36.7
2020-12-08 00:50:02,,,,,34.7,38.4,36.2
2020-12-08 00:52:02,,,,,34.8,38,36
2020-12-08 00:54:03,,,,,34.7,37.6,35.8
2020-12-08 00:56:03,,,,,,37.4,35.6
2020-12-08 00:58:02,,,,,,37.3,35.3
2020-12-08 01:00:03,,,,,,37.1,35
2020-12-08 01:02:02,,,,,,37,34.9
2020-12-08 01:04:02,,,,,,36.9,34.7
2020-12-08 01:06:02,,,,,,36.7,34.5
2020-12-08 01:08:03,,,28.8,,,36.4,34.4
2020-12-08 01:10:02,,,,,,36.2,
2020-12-08 01:10:03,,,,,,,34.2
2020-12-08 01:12:02,,,,,,35.9,34.1
2020-12-08 01:14:02,,,,,,35.7,33.9
2020-12-08 01:16:02,,,28.7,,,35.6,33.7
2020-12-08 01:18:02,,,28.8,,,35.4,33.5
2020-12-08 01:20:02,,,,,,35.2,
2020-12-08 01:20:03,,,,,,,33.2
2020-12-08 01:22:02,,,28.7,,,35,33.1
2020-12-08 01:24:02,,,,,,34.8,32.9
2020-12-08 01:26:02,,,28.8,,34.8,34.6,32.8
2020-12-08 01:28:02,,,,,,34.5,
2020-12-08 01:28:03,,,28.7,,,,32.6
2020-12-08 01:30:02,,,,,,34.3,
2020-12-08 01:30:03,,,,,34.9,,32.4
2020-12-08 01:32:02,,,,,,34.1,32.2
2020-12-08 01:34:03,,,,,,33.9,32.1
2020-12-08 01:36:02,,,,,,33.7,
2020-12-08 01:36:03,,,28.8,,,,31.9
2020-12-08 01:38:02,,1,28.7,,,33.8,32.8
2020-12-08 01:40:03,,,,,,38.3,33.4
2020-12-08 01:42:02,,,,,,39.2,34.2
2020-12-08 01:44:02,,,,,,40.6,
2020-12-08 01:44:03,,,,,,,35.6
2020-12-08 01:46:03,,,,,,41.8,36.8
2020-12-08 01:48:02,,0,,,,42.6,37.9
2020-12-08 01:50:03,,,,,34.8,39.1,37.7
2020-12-08 01:52:02,,,,,,39.3,37.5
2020-12-08 01:54:02,,,,,,38.9,37.3
2020-12-08 01:56:02,,,,,,38.4,37
2020-12-08 01:56:03,,,,,34.7,,
2020-12-08 01:58:02,,,,,,38.5,36.6
2020-12-08 02:00:03,,,,,,38.3,36.2
2020-12-08 02:02:03,,,,,34.6,37.8,36
2020-12-08 02:04:02,,,,,34.7,37.6,35.9
2020-12-08 02:06:02,,,,,,37.4,35.5
2020-12-08 02:08:02,,,,,,,35.2
2020-12-08 02:10:02,,,,,,37.3,
2020-12-08 02:10:03,,,,,,,34.9
2020-12-08 02:12:02,,,,,,37.1,34.7
2020-12-08 02:12:03,,,,,34.6,,
2020-12-08 02:14:02,,,,,34.7,36.9,34.6
2020-12-08 02:16:02,,,,,34.6,36.7,34.4
2020-12-08 02:18:02,,,,,,36.5,34.2
2020-12-08 02:20:02,,,,,,36.3,34
2020-12-08 02:22:02,,,,,,36.1,
2020-12-08 02:22:03,,,,,34.7,,33.8
2020-12-08 02:24:02,,,,,,35.9,33.7
2020-12-08 02:26:02,,,,,,35.7,33.5
2020-12-08 02:28:02,,,,,,35.4,33.4
2020-12-08 02:30:02,,,,,,35.2,33.2
2020-12-08 02:32:02,,,,,,35,33
2020-12-08 02:34:02,,,,,,34.8,32.8
2020-12-08 02:36:02,,,,,,34.7,32.6
2020-12-08 02:38:02,,,,,,34.5,32.5
2020-12-08 02:40:03,,,,,,34.2,32.3
2020-12-08 02:42:02,,,,,,33.8,32.2
2020-12-08 02:44:02,,,,,,34.3,31.8
2020-12-08 02:46:02,,1,,,,34.2,31.3
2020-12-08 02:48:02,,,,,,36.2,31.2
2020-12-08 02:50:03,,,,,,36.9,31.8
2020-12-08 02:52:02,,,,,,38.7,33.7
2020-12-08 02:54:02,,,,,,40,34.9
2020-12-08 02:56:02,,,,,,41.2,36
2020-12-08 02:58:02,,,,,34.6,42.4,37.2
2020-12-08 03:00:03,,0,,,34.7,39.3,37.7
2020-12-08 03:02:02,,,,,,,37.5
2020-12-08 03:04:02,,,,,,39.1,37.3
2020-12-08 03:06:02,,,,,,38.8,37.1
2020-12-08 03:08:02,,,28.6,,,38.4,36.8
2020-12-08 03:10:03,,,28.7,,,38.1,36.6
2020-12-08 03:12:02,,,28.6,,34.6,38,36.3
2020-12-08 03:14:02,,,,,34.7,,35.9
2020-12-08 03:16:02,,,,,34.6,37.9,35.5
2020-12-08 03:18:02,,,,,34.7,37.7,35
2020-12-08 03:20:02,,,,,,37.5,34.8
2020-12-08 03:22:02,,,,,34.6,37.3,34.6
2020-12-08 03:24:02,,,,,34.7,37.1,34.5
2020-12-08 03:26:02,,,,,,36.9,34.3
2020-12-08 03:28:02,,,,,,36.6,34.1
2020-12-08 03:30:03,,,,,,36.4,34
2020-12-08 03:32:02,,,,,,36.2,33.8
2020-12-08 03:34:02,,,,,,36,33.7
2020-12-08 03:36:02,,,,,,35.9,33.5
2020-12-08 03:38:02,,,,,,35.7,
2020-12-08 03:38:03,,,,,,,33.4
2020-12-08 03:40:02,,,,,,35.5,33.2
2020-12-08 03:42:02,,,,,,35.2,33
2020-12-08 03:44:02,,,,,,35,32.9
2020-12-08 03:46:02,,,,,34.6,34.9,32.7
2020-12-08 03:48:02,,,,,,34.7,
2020-12-08 03:48:03,,,,,,,32.4
2020-12-08 03:50:02,,,,,,34.6,32.3
2020-12-08 03:52:02,,,,,,34.4,32.1
2020-12-08 03:54:02,,,,,34.7,34.2,32
2020-12-08 03:56:02,,,,,,34,31.8
2020-12-08 03:58:02,,,,,,33.9,
2020-12-08 03:58:03,,1,,,,,31.7
2020-12-08 04:00:02,,,,3.9,,,
2020-12-08 04:00:03,,,,,34.8,38.3,33.7
2020-12-08 04:02:02,,,,,,38.8,33.8
2020-12-08 04:04:02,,,,,,40.4,35.5
2020-12-08 04:06:03,,,,,,41.6,36.7
2020-12-08 04:08:02,,,,,,42.7,37.7
2020-12-08 04:10:03,,0,,,,39.1,
2020-12-08 04:12:02,,,,,,39.3,37.5
2020-12-08 04:14:02,,,,,,39,
2020-12-08 04:14:03,,,,,,,37.3
2020-12-08 04:16:02,,,,,34.7,38.7,37.1
2020-12-08 04:18:02,,,,,34.8,38.3,36.9
2020-12-08 04:20:03,,,,,34.7,38.1,36.6
2020-12-08 04:22:02,,,,,,38.3,36
2020-12-08 04:24:02,,,,,,38,
2020-12-08 04:24:03,,,,,,,35.6
2020-12-08 04:26:02,,,,,,37.6,
2020-12-08 04:28:02,,,,,,37.3,35.5
2020-12-08 04:30:03,,,,,,37.1,35.4
2020-12-08 04:32:02,,,,,,36.8,35.2
2020-12-08 04:32:03,,,,,34.8,,
2020-12-08 04:34:02,,,,,,36.7,35
2020-12-08 04:36:02,,,,,,36.5,34.7
2020-12-08 04:38:02,,,28.5,,,36.3,34.4
2020-12-08 04:40:02,,,28.6,,,36,34
2020-12-08 04:42:02,,,,,34.9,35.6,33.7
2020-12-08 04:42:03,,,28.5,,,,
2020-12-08 04:44:02,,,,,,35.3,33.5
2020-12-08 04:46:02,,,,,,34.9,
2020-12-08 04:48:02,,,,,,34.7,
2020-12-08 04:48:03,,,28.6,,,,
2020-12-08 04:50:02,,,,,,34.5,
2020-12-08 04:52:02,,,,,,34.3,33.4
2020-12-08 04:52:03,,,28.5,,,,
2020-12-08 04:54:02,,,28.6,,,34.2,33.3
2020-12-08 04:56:02,,,28.5,,,34,33.1
2020-12-08 04:58:02,,,28.6,,,33.9,33
2020-12-08 05:00:02,,,,3.8,,33.7,32.8
2020-12-08 05:00:03,,,28.5,,,,
2020-12-08 05:02:02,,1,,,39.9,33.5,32.7
2020-12-08 05:04:02,,,,,,37.7,33.2
2020-12-08 05:06:02,,,,,,38.3,33.3
2020-12-08 05:08:02,,,,,,39.5,34.5
2020-12-08 05:10:02,,,,,,39.9,34.7
2020-12-08 05:12:02,,,,,,41,36
2020-12-08 05:14:02,,,,,,42.2,37.1
2020-12-08 05:16:02,,,,,,43.3,38.2
2020-12-08 05:18:02,,,,,,44.3,39.2
2020-12-08 05:20:02,,,,,,45.4,40.3
2020-12-08 05:22:02,,,,,,45.1,40.1
2020-12-08 05:24:02,,,,,,46,41
2020-12-08 05:26:02,,,,,,47.7,42.7
2020-12-08 05:28:02,,0,,,,44,
2020-12-08 05:30:02,,,,,,44.4,42.4
2020-12-08 05:32:02,,,,,,44.2,42.2
2020-12-08 05:34:02,,,,,,43.9,41.9
2020-12-08 05:36:02,,,,,,43.6,41.6
2020-12-08 05:38:02,,,,,,43.4,41.2
2020-12-08 05:40:02,,,,,,43.1,
2020-12-08 05:40:03,,,,,40,,40.8
2020-12-08 05:42:02,,,,,,42.8,40.4
2020-12-08 05:44:02,,,,,,42.5,40
2020-12-08 05:46:02,,,,,,42.2,39.5
2020-12-08 05:48:02,,,,,,,39.1
2020-12-08 05:50:03,,,,,40.1,42,38.7
2020-12-08 05:52:02,,,,,40,41.9,38.5
2020-12-08 05:54:02,,,,,40.1,41.6,38.1
2020-12-08 05:56:02,,,,,,41.4,37.9
2020-12-08 05:58:03,,,,,,41.1,37.7
2020-12-08 06:00:02,,,,3.5,,,
2020-12-08 06:00:03,,,,,,40.9,37.5
2020-12-08 06:02:02,,,,,,40.6,37.3
2020-12-08 06:04:02,,,,,,40.3,37.1
2020-12-08 06:06:02,,,,,,41.1,
2020-12-08 06:06:03,,1,,,,,36.4
2020-12-08 06:08:02,,,,,,41.6,36.6
2020-12-08 06:10:03,,,,,,43,38.2
2020-12-08 06:12:02,,,,,,44.2,39.2
2020-12-08 06:14:02,,,,,,44.9,
2020-12-08 06:14:03,,,,,,,39.8
2020-12-08 06:16:03,,,,,,45.8,40.8
2020-12-08 06:18:02,,,,,,46.8,41.8
2020-12-08 06:20:03,,,,,,47.6,42.6
2020-12-08 06:22:02,,0,,,,44.9,43.2
2020-12-08 06:24:02,,,,,,44.4,42.8
2020-12-08 06:24:03,,,,,40.2,,
2020-12-08 06:26:02,,,,,,44.3,42.6
2020-12-08 06:28:02,,,,,,43.9,42.3
2020-12-08 06:30:02,,,,,,43.7,42
2020-12-08 06:32:02,,,,,40.3,43.5,41.5
2020-12-08 06:34:02,,,,,,,41.1
2020-12-08 06:36:02,,,,,,43.4,40.7
2020-12-08 06:38:03,,,,,,43.2,40.3
2020-12-08 06:40:02,,,,,,42.9,40.1
2020-12-08 06:40:03,,,28.4,,40.4,,
2020-12-08 06:42:02,,,,,,42.7,39.8
2020-12-08 06:44:02,,,,,,42.3,39.4
2020-12-08 06:46:02,,,,,,42.1,38.8
2020-12-08 06:48:02,,,28.5,,,41.9,38.5
2020-12-08 06:50:02,,,,,,41.6,
2020-12-08 06:50:03,,,28.1,,,,38.2
2020-12-08 06:52:02,,,27.8,,,41.4,38
2020-12-08 06:54:02,,,,,,41.1,37.7
2020-12-08 06:56:02,,,,,,40.9,37.5
2020-12-08 06:58:03,,1,27.9,,,,37.3
2020-12-08 07:00:02,,,,3,,,
2020-12-08 07:00:03,,,27.8,,,42.2,37.5
2020-12-08 07:02:02,,,,,,42.8,37.7
2020-12-08 07:04:02,,,,,,43.7,38.7
2020-12-08 07:06:02,,,27.9,,,44.8,39.8
2020-12-08 07:08:02,,,27.8,,,45.6,40.5
2020-12-08 07:10:03,,,,,,46.5,41.6
2020-12-08 07:12:02,,,,,40.5,47.5,42.5
2020-12-08 07:14:02,,,,,40.4,48.2,43.2
2020-12-08 07:16:02,,0,,,,44.7,43.4
2020-12-08 07:18:02,,,,,40.5,44.8,43.2
2020-12-08 07:20:02,,,,,40.6,44.5,42.9
2020-12-08 07:22:02,,,27.9,,,44.2,42.6
2020-12-08 07:24:02,,,27.8,,,44,42.2
2020-12-08 07:26:02,,,,,,43.9,41.8
2020-12-08 07:28:02,,,,,,,41.4
2020-12-08 07:30:03,,,27.6,,,43.8,40.9
2020-12-08 07:32:03,,,,,,43.5,40.3
2020-12-08 07:34:02,,,,,,43.3,40
2020-12-08 07:36:02,,,,,,42.9,39.9
2020-12-08 07:38:02,,,,,,42.3,39.8
2020-12-08 07:40:02,,,,,40.7,,39.4
2020-12-08 07:42:02,,,,,,42.4,
2020-12-08 07:42:03,,,,,,,39
2020-12-08 07:44:02,,,,,,42.3,38.8
2020-12-08 07:46:02,,,,,40.6,41.6,38.6
2020-12-08 07:48:02,,,,,,41.4,
2020-12-08 07:48:03,,,,,,,38.3
2020-12-08 07:50:02,,,,,,41.2,38
2020-12-08 07:52:02,,,,,,40.9,
2020-12-08 07:52:03,,,,,,,37.8
2020-12-08 07:54:02,,,,,,40.6,37.6
2020-12-08 07:56:02,,1,,,,39.1,35.7
2020-12-08 07:58:02,,,,,,39.9,35
2020-12-08 08:00:02,,,,2.7,,40.3,
2020-12-08 08:00:03,,,,,,,35.2
2020-12-08 08:02:02,,,,,,41.3,36.4
2020-12-08 08:04:02,,,,,,42.4,37.4
2020-12-08 08:06:02,,,,,,42.9,37.8
2020-12-08 08:06:03,,,,,40.7,,
2020-12-08 08:08:02,,,,,,43.7,38.6
2020-12-08 08:10:03,,,,,40.8,44.4,39.3
2020-12-08 08:12:02,,,,,,45.1,40
2020-12-08 08:14:02,,,,,,45.8,40.7
2020-12-08 08:16:02,,,,,,45.2,40.1
2020-12-08 08:18:02,,,,,,45.7,40.7
2020-12-08 08:20:03,,,,,,46.5,41.6
2020-12-08 08:22:02,,,,,,47.4,42.5
2020-12-08 08:24:02,,,,,,48.1,43.3
2020-12-08 08:26:02,,0,,,40.7,45,
2020-12-08 08:28:02,,,,,40.8,44.9,43
2020-12-08 08:30:02,,,,,,44.8,
2020-12-08 08:30:03,,,,,40.7,,42.7
2020-12-08 08:32:02,,,,,40.8,44.4,42.5
2020-12-08 08:34:02,,,,,,44.1,42.2
2020-12-08 08:36:02,,,,,,44,41.7
2020-12-08 08:38:02,,,,,,44.2,41.1
2020-12-08 08:40:02,,,,,40.7,44,40.5
2020-12-08 08:42:02,,,,,,43.7,40
2020-12-08 08:42:03,,,,,40.8,,
2020-12-08 08:44:02,,,,,,43.5,39.6
2020-12-08 08:46:02,,,,,,43.2,39.3
2020-12-08 08:48:02,,,,,40.7,43,39
2020-12-08 08:50:02,,,,,40.8,42.7,38.7
2020-12-08 08:52:02,,,,,,42.4,38.4
2020-12-08 08:54:02,,,,,,42.2,38.2
2020-12-08 08:56:02,,,,,40.7,41.9,37.9
2020-12-08 08:58:02,,,24.7,,,41.7,37.7
2020-12-08 09:00:02,,,,2.6,,,
2020-12-08 09:00:03,,1,22.3,,,40.6,37.9
2020-12-08 09:02:02,,,19.8,,,43.2,38.5
2020-12-08 09:04:02,,,,,,43.7,38.6
2020-12-08 09:04:03,,,17.9,,40.6,,
2020-12-08 09:06:02,,,,,40.7,44.7,39.8
2020-12-08 09:06:03,,,16.6,,,,
2020-12-08 09:08:02,,,16.8,,,45.7,40.7
2020-12-08 09:10:02,,,,,,46.5,
2020-12-08 09:10:03,,,16.9,,40.8,,41.5
2020-12-08 09:12:02,,,,,40.7,47.1,42.2
2020-12-08 09:14:02,,,,,,48,43
2020-12-08 09:14:03,,,16.8,,,,
2020-12-08 09:16:02,,,,,,48.5,
2020-12-08 09:16:03,,,,,40.8,,43.6
2020-12-08 09:18:02,,0,,,,45,
2020-12-08 09:20:03,,,16.9,,40.7,45.3,43.3
2020-12-08 09:22:02,,,,,40.8,45,43
2020-12-08 09:24:02,,,,,,44.6,42.8
2020-12-08 09:26:02,,,,,40.7,44.4,42.4
2020-12-08 09:28:02,,,,,40.8,44.2,41.8
2020-12-08 09:30:03,,,,,,44.3,41.3
2020-12-08 09:32:02,,,,,,44.1,40.9
2020-12-08 09:34:02,,,,,,43.9,40.5
2020-12-08 09:36:02,,,,,,43.6,40.2
2020-12-08 09:38:02,,,,,,43.3,39.9
2020-12-08 09:40:03,,,,,,43.1,39.6
2020-12-08 09:42:02,,,17,,,42.8,39.3
2020-12-08 09:44:02,,,,,,42.5,39
2020-12-08 09:46:02,,,,,,42.2,38.7
2020-12-08 09:48:02,,,,,,42,38.4
2020-12-08 09:50:02,,,16.9,,,41.7,38.1
2020-12-08 09:52:02,,,,,,41.4,37.9
2020-12-08 09:52:03,,,16.7,,,,
2020-12-08 09:54:02,,1,16.6,,,,37.8
2020-12-08 09:56:02,,,,,40.9,41.7,37
2020-12-08 09:58:02,,,,,,42.3,37.2
2020-12-08 10:00:03,,,,2.3,,43.2,38.3
2020-12-08 10:02:02,,,16.7,,,44.2,39.1
2020-12-08 10:04:02,,,,,40.8,44.8,39.8
2020-12-08 10:06:02,,,,,,45.8,40.7
2020-12-08 10:08:02,,,,,,46.6,41.6
2020-12-08 10:10:03,,,,,,47.4,42.4
2020-12-08 10:12:02,,,16.6,,,48.2,43.1
2020-12-08 10:14:02,,,,,,47.3,43.7
2020-12-08 10:14:03,,0,,,,,
2020-12-08 10:16:02,,,,,,44.9,
2020-12-08 10:16:03,,,16.5,,40.7,,43.3
2020-12-08 10:18:02,,,,,,,43
2020-12-08 10:20:03,,,,,,44.7,42.7
2020-12-08 10:22:02,,,,,,44.4,42.5
2020-12-08 10:24:02,,,,,,44.1,42
2020-12-08 10:26:02,,,,,,43.9,41.3
2020-12-08 10:28:02,,,,,40.6,,40.8
2020-12-08 10:30:02,,,,,,43.8,
2020-12-08 10:30:03,,,16.4,,,,40.4
2020-12-08 10:32:02,,,,,,43.5,40
2020-12-08 10:32:03,,,16.3,,,,
2020-12-08 10:34:02,,,,,,43.3,39.7
2020-12-08 10:36:02,,,,,,43.1,39.4
2020-12-08 10:38:02,,,,,,42.8,39.2
2020-12-08 10:40:02,,,,,,42.5,38.8
2020-12-08 10:42:02,,,,,40.5,42.2,38.6
2020-12-08 10:44:02,,,,,,42,38.4
2020-12-08 10:46:02,,,,,40.4,41.6,38.2
2020-12-08 10:48:02,,,,,,41.4,37.9
2020-12-08 10:50:02,,,16.4,,,41.1,37.6
2020-12-08 10:52:02,,,16.3,,,40.8,37.4
2020-12-08 10:54:02,,1,16.4,,,41.4,37.2
2020-12-08 10:56:02,,,,,,42,37.1
2020-12-08 10:58:02,,,,,40.3,42.3,37.3
2020-12-08 11:00:03,,,,3.2,,43.3,38.3
2020-12-08 11:02:02,,,,,,44.3,39.3
2020-12-08 11:04:02,,0,17.2,,40.4,32.6,25.3
2020-12-08 11:04:03,1,,,,,,
2020-12-08 11:06:02,,,20.3,,40.3,33.8,28.6
2020-12-08 11:08:02,,,23.6,,,35.9,30.7
2020-12-08 11:10:03,,,26.7,,,37.9,32.8
2020-12-08 11:12:02,,,29.4,,,39.7,34.6
2020-12-08 11:14:02,,,,,,41.6,36.5
2020-12-08 11:14:03,,,31.9,,,,
2020-12-08 11:16:02,,,,,,43.3,38.3
2020-12-08 11:16:03,,,34,,,,
2020-12-08 11:18:02,,,36,,,45,39.9
2020-12-08 11:20:02,,,,,,46.7,
2020-12-08 11:20:03,,,38.1,,,,41.7
2020-12-08 11:22:02,,,39.9,,,48.3,43.4
2020-12-08 11:24:02,,,,,,49.8,44.8
2020-12-08 11:24:03,,,41.7,,,,
2020-12-08 11:26:02,,,,,,51.3,46.4
2020-12-08 11:26:03,,,43.3,,40.2,,
2020-12-08 11:28:02,,,44.6,,,52.6,47.8
2020-12-08 11:30:03,,,45.9,,,53.6,48.9
2020-12-08 11:32:02,,,,,,54.8,50.2
2020-12-08 11:32:03,,,47.2,,,,
2020-12-08 11:34:02,,,48.5,,40.1,56,51.4
2020-12-08 11:36:02,,,49.8,,,57.2,52.6
2020-12-08 11:38:02,,,50.5,,,52.9,48.1
2020-12-08 11:38:03,0,,,,,,
2020-12-08 11:40:02,,,50.9,,40.2,52.6,47.7
2020-12-08 11:42:02,,,,,,52,47.3
2020-12-08 11:42:03,,,51.1,,40.1,,
2020-12-08 11:44:02,,,,,40.2,51.7,47
2020-12-08 11:46:02,,,,,40.1,51.5,46.8
2020-12-08 11:48:02,,,,,,50.8,46.4
2020-12-08 11:48:03,,,51.2,,,,
2020-12-08 11:50:02,,,,,,50.6,46
2020-12-08 11:50:03,,,51.1,,,,
2020-12-08 11:52:02,,,,,,50.2,45.7
2020-12-08 11:54:02,,,,,,49.8,45.4
2020-12-08 11:56:02,,,,,,49.5,45.1
2020-12-08 11:58:02,,,,,,49.1,44.8
2020-12-08 12:00:02,,,,3.4,,48.7,44.5
2020-12-08 12:02:02,,,,,,48.4,44.2
2020-12-08 12:04:02,,,,,,48,43.9
2020-12-08 12:06:02,,,51,,,47.6,43.7
2020-12-08 12:08:02,,,,,,47.2,43.4
2020-12-08 12:10:02,,,,,,46.9,
2020-12-08 12:10:03,,,,,,,43.1
2020-12-08 12:12:02,,,,,,46.5,42.9
2020-12-08 12:14:02,,,,,40,46.1,42.6
2020-12-08 12:16:02,,,,,,45.7,42.3
2020-12-08 12:16:03,,,,,40.1,,
2020-12-08 12:18:02,,,,,,45.4,42
2020-12-08 12:20:02,,,,,,45,
2020-12-08 12:20:03,,,,,40,,41.8
2020-12-08 12:22:02,,,,,,44.7,41.5
2020-12-08 12:24:02,,,,,,44.4,41.2
2020-12-08 12:26:02,,,,,,44.1,41
2020-12-08 12:28:03,,,50.9,,39.9,43.8,40.7
2020-12-08 12:30:02,,,,,,43.5,40.4
2020-12-08 12:32:02,,,,,,43.1,40.2
2020-12-08 12:34:02,,,,,,42.9,
2020-12-08 12:34:03,,,,,,,39.9
2020-12-08 12:36:02,,,,,,42.5,
2020-12-08 12:36:03,,,,,,,39.7
2020-12-08 12:38:02,,,,,39.8,42.2,39.5
2020-12-08 12:40:03,,,,,39.9,41.9,39.3
2020-12-08 12:42:02,,,50.8,,,41.6,39.1
2020-12-08 12:44:02,,,,,,41.3,38.9
2020-12-08 12:44:03,,,50.9,,,,
2020-12-08 12:46:02,,,,,,41,38.7
2020-12-08 12:46:03,,,50.8,,,,
2020-12-08 12:48:02,,,,,,40.7,38.5
2020-12-08 12:50:03,,,,,,40.3,38.3
2020-12-08 12:52:02,,,,,,40.1,38.1
2020-12-08 12:54:02,,,,,,39.8,37.9
2020-12-08 12:56:02,,,,,,39.5,37.7
2020-12-08 12:56:03,,,50.7,,,,
2020-12-08 12:58:02,,,50.8,,,39.3,37.5
2020-12-08 13:00:03,,,50.7,3.8,,39.1,37.3
2020-12-08 13:02:02,,,,,,38.8,
2020-12-08 13:02:03,,,,,,,37.1
2020-12-08 13:04:02,,,,,,38.6,36.9
2020-12-08 13:06:02,,1,,,39.8,34.9,28.8
2020-12-08 13:08:02,,,,,,33.4,28.1
2020-12-08 13:10:02,,,,,,33.9,28.6
2020-12-08 13:10:03,,,50.6,,,,
2020-12-08 13:12:03,,,,,39.9,34.8,29.7
2020-12-08 13:14:02,,,,,,36,30.8
2020-12-08 13:16:02,,,50.5,,,37,31.8
2020-12-08 13:18:02,,,,,,37.7,
2020-12-08 13:18:03,,,,,,,32.6
2020-12-08 13:20:02,,,,,,38.6,33.5
2020-12-08 13:22:03,,,,,,39.3,34.3
2020-12-08 13:24:02,,,,,,40.2,35.2
2020-12-08 13:26:02,,,50.4,,,41.2,36.1
2020-12-08 13:28:02,,,,,,41.8,
2020-12-08 13:28:03,,,,,,,36.8
2020-12-08 13:30:02,,,,,,42.7,37.8
2020-12-08 13:30:03,,,50.3,,,,
2020-12-08 13:32:02,,,,,,43.5,38.6
2020-12-08 13:34:02,,,,,,44.2,
2020-12-08 13:34:03,,,50.4,,,,39.2
2020-12-08 13:36:02,,,,,,44.9,
2020-12-08 13:36:03,,,50.3,,,,40
2020-12-08 13:38:02,,,,,,45.8,40.7
2020-12-08 13:40:03,,,,,,46.6,41.6
2020-12-08 13:42:02,,,,,39.8,47.2,42.4
2020-12-08 13:44:02,,,,,,45.5,42.9
2020-12-08 13:44:03,,0,,,39.9,,
2020-12-08 13:46:03,,,,,39.8,44,42.4
2020-12-08 13:48:02,,,,,,43.7,42.1
2020-12-08 13:50:03,,,,,,43.3,41.8
2020-12-08 13:52:02,,,,,,,41.3
2020-12-08 13:54:02,,,,,,42.8,
2020-12-08 13:54:03,,,,,,,41
2020-12-08 13:56:02,,,,,,42.3,
2020-12-08 13:56:03,,,,,39.9,,40.8
2020-12-08 13:58:02,,,,,,42,40.6
2020-12-08 14:00:03,,,,,,41.7,40.4
2020-12-08 14:02:02,,,,,,41.4,40
2020-12-08 14:04:02,,,50.2,,,41.2,39.6
2020-12-08 14:06:02,,,,,,40.9,39.2
2020-12-08 14:08:02,,,,,,40.6,38.8
2020-12-08 14:10:02,,,,,39.8,40.3,38.6
2020-12-08 14:12:02,,,50.1,,,39.9,38.5
2020-12-08 14:14:02,,,,,,39.7,38.3
2020-12-08 14:16:02,,,,,39.7,39.4,38
2020-12-08 14:18:02,,,50,,39.8,39.2,37.8
2020-12-08 14:20:02,,,,,,38.9,
2020-12-08 14:20:03,,,,,39.7,,37.6
2020-12-08 14:22:02,,,,,,38.6,37.4
2020-12-08 14:24:02,,,,,,38.4,37.2
2020-12-08 14:26:02,,,49.9,,,38.1,37
2020-12-08 14:28:03,,,,,,37.9,36.8
2020-12-08 14:30:02,,,,,,37.7,36.6
2020-12-08 14:30:03,,1,49.8,,,,
2020-12-08 14:32:02,,,,,,41.1,36.8
2020-12-08 14:34:02,,,,,,41.7,36.9
2020-12-08 14:36:02,,,,,,42.9,
2020-12-08 14:36:03,,,49.7,,,,38
2020-12-08 14:38:02,,,49.8,,,43.2,38.1
2020-12-08 14:40:03,,,49.7,,,42.6,37.5
2020-12-08 14:42:02,,,,,,43,38
2020-12-08 14:44:02,,,,,,43.5,38.5
2020-12-08 14:46:02,,,,,,44.4,
2020-12-08 14:46:03,,,,,,,39.4
2020-12-08 14:48:02,,,,,,45.4,40.4
2020-12-08 14:50:03,,,,,,46.3,41.4
2020-12-08 14:52:02,,,,,,46.4,41.3
2020-12-08 14:54:02,,,,,,47.4,
2020-12-08 14:54:03,,,,,39.6,,42.5
2020-12-08 14:56:02,,,,,,43.8,42.2
2020-12-08 14:56:03,,0,,,39.7,,
2020-12-08 14:58:02,,,,,,,42
2020-12-08 15:00:03,,,,4.1,39.6,43.3,41.7
2020-12-08 15:02:02,,,,,,43,
2020-12-08 15:02:03,,,49.6,,39.7,,41.4
2020-12-08 15:04:02,,,49.7,,39.6,43.1,40.9
2020-12-08 15:06:02,,,49.6,,,42.8,40.5
2020-12-08 15:08:02,,,,,,42.5,40.2
2020-12-08 15:10:02,,,,,,42.1,40
2020-12-08 15:10:03,,,49.7,,,,
2020-12-08 15:12:02,,,,,,,39.6
2020-12-08 15:12:03,,,49.6,,,,
2020-12-08 15:14:02,,,,,,41.9,39.1
2020-12-08 15:16:02,,,,,,41.7,38.9
2020-12-08 15:18:02,,,,,,41.4,
2020-12-08 15:18:03,,,,,,,38.7
2020-12-08 15:20:02,,,,,,41.1,38.4
2020-12-08 15:22:02,,,,,,40.8,
2020-12-08 15:22:03,,,,,,,38.1
2020-12-08 15:24:02,,,,,,40.6,37.8
2020-12-08 15:26:02,,,,,,40.3,37.6
2020-12-08 15:28:02,,,,,,40.1,37.4
2020-12-08 15:30:02,,,,,,39.9,37.2
2020-12-08 15:32:02,,,,,,39.7,37
2020-12-08 15:34:02,,,,,,39.5,36.8
2020-12-08 15:36:02,,,,,,39.3,36.6
